endTime,msPlayed,id
2019-10-24 08:15:00+00:00,204321,0xIiNbbNegF72oYNtkJ9sS
2019-10-24 08:19:00+00:00,236166,6zpPM62OG9O20Ws7ki4lRm
2019-10-24 08:23:00+00:00,257560,4UG8TlKQRhvXeNigcHT8vr
2019-10-24 08:28:00+00:00,308940,6tLXRw673HPGmx0Xc0SY41
2019-10-24 08:32:00+00:00,208053,3wchQBokK9IDtoYrw14gpK
2019-10-24 08:36:00+00:00,280324,1MkTpTjO3jybc3MdiCvHJa
2019-10-24 08:41:00+00:00,296533,2I0Q1wxFRdnDYtG6Q8W47S
2019-10-24 08:45:00+00:00,223738,1HOcUR5aloWDwLAsPtWwel
2019-10-24 08:50:00+00:00,284968,2UJK0Wirinamqv7wAa9t10
2019-10-24 08:54:00+00:00,277199,1UfggBHAXYshrotmRYYrWq
2019-10-24 08:58:00+00:00,222745,1ciiVdmhvIv5fssjyS7BEZ
2019-10-24 09:01:00+00:00,195495,5Q17mAldONliLKiSKpikRv
2019-10-24 09:05:00+00:00,246967,5F3t5WgLyBX2W7un8IXiLD
2019-10-24 09:08:00+00:00,181905,6pwDqoYF0I8Hs60wJtVNMF
2019-10-24 09:12:00+00:00,210886,6DTkTHYE9uiHXzY4YQNSTS
2019-10-24 09:16:00+00:00,228000,2s9C5THb9llwyVXtjveV4E
2019-10-24 09:18:00+00:00,139840,0dkvbYmXYEPK7gGMdytmfI
2019-10-24 09:21:00+00:00,197818,21HhNMTbouMJ3RaaxVdfBb
2019-10-24 09:24:00+00:00,176439,75bpVVgp0HCT9Ad6uIFGvH
2019-10-24 09:27:00+00:00,182866,2UXohHYseWslFP6c7ts7sO
2019-10-24 09:30:00+00:00,190217,4sNlINmd8XBEeoJncJjnWY
2019-10-24 09:33:00+00:00,177293,7B109wzCWzXI5LFvjXWie1
2019-10-24 09:37:00+00:00,254556,24FFOpCA6bc5YoU2F3TKqS
2019-10-24 09:41:00+00:00,184448,1koud6FNX00SYikBzUQBLQ
2019-10-25 03:22:00+00:00,230,1koud6FNX00SYikBzUQBLQ
2019-10-25 03:26:00+00:00,221133,3xQjivjUZ4KnUslduTEYKC
2019-10-25 03:30:00+00:00,256733,73iR1IX5l9vHZEWk1XSpry
2019-10-25 03:32:00+00:00,136304,2vnRFvM5PvbwyR61PNPmSd
2019-10-25 03:37:00+00:00,271680,00bOuKgzbRkOHmgCAL7ChZ
2019-10-25 03:40:00+00:00,185217,0EzRCBc9i9j21FLpcld0r4
2019-10-25 03:42:00+00:00,95895,5QppSS0ksb8yXobQw8xFmw
2019-10-25 03:45:00+00:00,212631,2xo44UuPdAFzaVMSX95suy
2019-10-25 03:49:00+00:00,252787,7GoQM8NWyznqve47jNn6et
2019-10-25 03:53:00+00:00,199111,1Y102nrjSwyCsjn5QZ1jMY
2019-10-25 03:55:00+00:00,160235,2iUb7DLswcEXEmsdD878no
2019-10-25 03:59:00+00:00,252360,5MvNazK0X2D2xqvEUUafNZ
2019-10-25 04:05:00+00:00,307038,6SbJDuS8tak5VlTZPMK4kM
2019-10-25 04:08:00+00:00,234500,3FgmzIauyKNwHVwGwzP8tk
2019-10-25 04:13:00+00:00,262956,1LeItUMezKA1HdCHxYICed
2019-10-25 04:16:00+00:00,218935,5Po5YmT4RhawSeqNXx5m0o
2019-10-25 04:20:00+00:00,224842,4JkJntZgFNvjkGg3sMRRsX
2019-10-25 04:24:00+00:00,221693,3aFxfpfeATHYg1n750dhgq
2019-10-25 04:28:00+00:00,268979,7mMlbJlXXo2mRtQ4R9sIzD
2019-10-25 04:32:00+00:00,213266,54o9AE6AljwJcUfIWDeGNu
2019-10-25 04:35:00+00:00,206727,4ToogKQq58R9TvO40qRuxi
2019-10-25 04:40:00+00:00,274500,4WgwK3MvmhaniBzNngmn0k
2019-10-25 04:44:00+00:00,238846,4nLCmAEn9RAeJlhaOQ5RJ9
2019-10-25 04:48:00+00:00,286164,1msJrACkZmkBSMAkCECM2c
2019-10-25 04:52:00+00:00,188673,587KkUDbQ0XHigC1fdFOFk
2019-10-25 04:54:00+00:00,176401,2Pb9g7VfIopHn8nBNTrWNq
2019-10-25 04:58:00+00:00,198348,4x0pbs5nyk8y8kIwLT1Nn1
2019-10-25 05:01:00+00:00,212778,5sk9Vl2bpWD2yRNKS00LOx
2019-10-25 05:05:00+00:00,252450,0sFGYu1KVrx9onrjwYA5I7
2019-10-25 05:08:00+00:00,169400,5t91SiMAzdFwAzmGTIVeZb
2019-10-25 05:11:00+00:00,188571,7BZSd9ORoRKRC7YptZtsOp
2019-10-25 05:15:00+00:00,207186,3NcsWUXZQjMBn9Wl2AsJo8
2019-10-25 05:18:00+00:00,196488,24VXnY3LbacOOom5gRSgYs
2019-10-25 05:22:00+00:00,218550,4tnrhrQRz7monMGClCtkit
2019-10-25 05:25:00+00:00,210928,676eXXtx6I7yxaDfXvMpjK
2019-10-25 05:29:00+00:00,229087,1Cx8T4WzA1KIYSL8YpZUIA
2019-10-25 05:32:00+00:00,178285,11zbHn7pEJtO3JnW8UlelI
2019-10-25 05:36:00+00:00,245268,2mzJR8lnV8NPpiLBSTWR3l
2019-10-25 05:39:00+00:00,201160,2ShBgThQYkfc5BXXvnDCek
2019-10-25 05:42:00+00:00,180000,1Nxa5EJaq3s1bsuI0RT8ui
2019-10-25 05:46:00+00:00,249841,79MZ8lNNlXWPyNz3TOLhre
2019-10-25 05:51:00+00:00,248231,09EgAAF3RQdhndfVamkK1P
2019-10-25 05:54:00+00:00,236350,56gJHV1MkyHIS4eDFbzoVa
2019-10-25 05:58:00+00:00,228661,23kSqZLH1svrz3Hh6Fa1Yv
2019-10-25 06:02:00+00:00,240560,1VqWy01efmlFJ21sSRuzzA
2019-10-25 06:06:00+00:00,220800,4AqH4V7PEC5BTK29FVmXQd
2019-10-25 06:09:00+00:00,189319,3UKerPKlvi7TtoTzcZNi61
2019-10-25 06:12:00+00:00,211093,28iw1FqJf6Vnfl2Fcu9rBh
2019-10-25 06:16:00+00:00,211573,1ZQwftFvuyrHrl41HA9dOC
2019-10-25 06:18:00+00:00,123200,2xUvfzTPwPPMz6oifXCtUg
2019-10-25 06:23:00+00:00,296493,6cFZ4PLC19taNlpl9pbGMf
2019-10-25 06:27:00+00:00,247578,4q12thLIcGpA9Y5Vh3f7Pj
2019-10-25 06:31:00+00:00,229951,232HDN1OQ12Pdw4qb9wzKu
2019-10-25 06:34:00+00:00,209361,2SLEZrKKVNpOXQJN8UKSxC
2019-10-25 06:38:00+00:00,221294,6f1oG9hTx3NETgV6q4rkw5
2019-10-25 06:42:00+00:00,226857,5ffwgrvw4tVlhFcI8efviN
2019-10-25 06:46:00+00:00,234141,5p4TJZNadxMbLubZJBs0w6
2019-10-25 06:49:00+00:00,215168,20qhTMCYpl8uzAN87GxefO
2019-10-25 06:54:00+00:00,275341,37mcGhHVQOGJS9HkCLzbJc
2019-10-25 06:57:00+00:00,182400,2bCjaF7cRm53Wdq9RtkYJu
2019-10-25 07:00:00+00:00,202769,7gz6csr09xrscfLSDR66xR
2019-10-25 07:05:00+00:00,278531,6rjTUYhDnwmMMk1Vbur67C
2019-10-25 07:08:00+00:00,200000,2UECfYKvjLQ76a07fHPyFw
2019-10-25 07:11:00+00:00,173791,55bhPIIzV7CEeIxcISF8A8
2019-10-25 07:14:00+00:00,214400,0CTKHyn21ztECw0FT2DOuV
2019-10-25 07:18:00+00:00,194707,6CDsZHJwrjZm1bl8UuA9X6
2019-10-25 07:22:00+00:00,244392,2fKEunM0KZVpVLwlvmVlDZ
2019-10-25 23:00:00+00:00,35657,2fKEunM0KZVpVLwlvmVlDZ
2019-10-25 23:05:00+00:00,295400,55aOy6oRBbnvNLGkdJA2so
2019-10-25 23:08:00+00:00,142533,4k6Bv5CTGBUX2QzhgVnAXk
2019-10-25 23:12:00+00:00,255000,5T7msZdVtvmVn6wVkbBJa5
2019-10-25 23:16:00+00:00,238840,4wvj3LqF8EqGxoNc1FIbHr
2019-10-25 23:19:00+00:00,175506,1ehPJRt49h6N0LoryqKZXq
2019-10-25 23:22:00+00:00,206360,63CHa6rmamv9OsehkRD8oz
2019-10-25 23:25:00+00:00,174618,1B3jkf6CyuiF8CQcKlUx9y
2019-10-25 23:28:00+00:00,175845,4lzezjVUnL8AU506mCOdhT
2019-10-25 23:32:00+00:00,246495,01wpPOPqQ3XyS6hBN00HfK
2019-10-26 00:02:00+00:00,148042,31nzv1hfvftKXZgASMTLhE
2019-10-26 00:06:00+00:00,279909,6waHXbq4F6bKSxcvCM0nVw
2019-10-26 00:11:00+00:00,278000,4sQwvrXaTOv4WcJ6pQQQsv
2019-10-26 00:14:00+00:00,211073,28thnsUFHkYkeq6vc6zhH5
2019-10-26 00:19:00+00:00,253584,63Ly2sEzloc9s0yAXlMi6r
2019-10-26 00:23:00+00:00,242011,0q7oMII7kWTj1ZSX6GT6LU
2019-10-26 00:27:00+00:00,263906,4UH4lWuTEs9r8W0ZkJ5heS
2019-10-26 00:30:00+00:00,210840,1V6gIisPpYqgFeWbMLI0bA
2019-10-26 00:35:00+00:00,264000,4IZdfTsTlQYvBtSFAcgjVu
2019-10-26 00:37:00+00:00,148866,5tR4bQD7Fdo5NAvetNmmKu
2019-10-26 00:41:00+00:00,202960,3xW0e3JrZqZeBMj19neKqg
2019-10-26 00:44:00+00:00,219506,3gkSQbWTDBh0ZKq85WmJDz
2019-10-26 00:48:00+00:00,233076,34i4yxPrHWquuR4kjiivFO
2019-10-26 00:55:00+00:00,263018,21UoRIOIjkWdHU8xbxQ0Z7
2019-10-26 01:02:00+00:00,243934,6L6bYryIY36a32KDToM7M2
2019-10-26 01:06:00+00:00,214600,2HxaymsvYQpZLD3FWWE1NV
2019-10-26 01:10:00+00:00,262521,5aOpzm8W8zysk4asB9hxJw
2019-10-26 01:14:00+00:00,278132,5Zqr1cfrqgJK28gUD8erdU
2019-10-26 01:18:00+00:00,207284,3IoYZL0eZcdhOrA9CVuar6
2019-10-26 01:22:00+00:00,224648,4t0ips3pi2YljDcmmbOtzi
2019-10-26 01:25:00+00:00,198937,3pmFJxScZgaPVR0FopTSHZ
2019-10-26 01:29:00+00:00,226171,2WW3NbOI7aTPAEoOVFK06n
2019-10-26 01:32:00+00:00,214000,3pEWIQo3WBQNyMQRjEwAJG
2019-10-26 01:34:00+00:00,136283,4KTtYhxFtFL7mBwnjkKfLm
2019-10-26 01:35:00+00:00,2280,7IBaWJgk81AoQs6K3VOJds
2019-10-26 01:39:00+00:00,277978,6QL2iztybriRAsbdoamwzw
2019-10-26 01:44:00+00:00,298773,0Q0IVlqMV64kNLlwjPj0Hl
2019-10-26 01:50:00+00:00,215240,54o9AE6AljwJcUfIWDeGNu
2019-10-26 01:54:00+00:00,240000,1B8V3qHjLHayDtipPi6qFr
2019-10-26 01:57:00+00:00,184555,3papyCgYfgdhjF5SfG9yi2
2019-10-26 02:00:00+00:00,197506,20PISOo4VbLz4yFH78Zv5R
2019-10-26 02:04:00+00:00,229445,3Phjn4zJ34ZiEVUngyccY5
2019-10-26 02:08:00+00:00,256200,3PdFzNNYpFUSxjtyCp3igD
2019-10-26 02:10:00+00:00,134398,73JGwYBVycueKjzMkd1Xuy
2019-10-26 02:13:00+00:00,178639,54ucfuN596MU25jQD3KjCL
2019-10-26 02:17:00+00:00,203091,1G7Z5SQrwtxapGAvAmx6w6
2019-10-26 02:44:00+00:00,27654,66hayvUbTotekKU3H4ta1f
2019-10-27 06:05:00+00:00,38613,7vJf11qaSP7w9UZyNGzKgx
2019-10-27 06:06:00+00:00,81746,74s45yD3e8iEU7KIsHnyCG
2019-10-27 06:12:00+00:00,1158,3ebXMykcMXOcLeJ9xZ17XH
2019-10-27 06:12:00+00:00,184407,3UKerPKlvi7TtoTzcZNi61
2019-10-27 06:13:00+00:00,82255,1IUWIwZrxpyktrxGqI7FN7
2019-10-27 06:13:00+00:00,3887,7dpnZJj7ITXcnmbmLIdEqs
2019-10-27 06:17:00+00:00,215540,1Cx8T4WzA1KIYSL8YpZUIA
2019-10-27 06:20:00+00:00,204154,2hSPUp0RfF1j0pTWGpGADL
2019-10-27 06:20:00+00:00,7360,3xQjivjUZ4KnUslduTEYKC
2019-10-27 06:21:00+00:00,1498,0Q0IVlqMV64kNLlwjPj0Hl
2019-10-27 06:21:00+00:00,0,1p7IP0JMy5fuOdozeoDmnh
2019-10-27 06:21:00+00:00,1108,21HhNMTbouMJ3RaaxVdfBb
2019-10-27 06:21:00+00:00,576,21HhNMTbouMJ3RaaxVdfBb
2019-10-27 06:21:00+00:00,12669,2xUvfzTPwPPMz6oifXCtUg
2019-10-27 06:26:00+00:00,298773,0Q0IVlqMV64kNLlwjPj0Hl
2019-10-27 06:29:00+00:00,197818,21HhNMTbouMJ3RaaxVdfBb
2019-10-27 06:34:00+00:00,236888,1p7IP0JMy5fuOdozeoDmnh
2019-10-27 06:34:00+00:00,2101,493ZpVleSN7MnPyWc8mzUQ
2019-10-27 06:38:00+00:00,26376,1pfg6RAv4qOhGzOeTq14YQ
2019-10-27 06:38:00+00:00,203733,2jaoP56WJEz5mhfwJy6ZXR
2019-10-27 06:43:00+00:00,185381,0HqllOAngT7fF5vJVRkSg7
2019-10-27 06:45:00+00:00,2716,01frkRX4if1KlnIi4lnX29
2019-10-27 06:45:00+00:00,352,01frkRX4if1KlnIi4lnX29
2019-10-27 06:45:00+00:00,2130,01frkRX4if1KlnIi4lnX29
2019-10-27 06:45:00+00:00,7555,1tDVgmIzvqIpgilWP3tc69
2019-10-27 06:45:00+00:00,540,1tDVgmIzvqIpgilWP3tc69
2019-10-27 06:45:00+00:00,110805,3omXshBamrREltcf24gYDC
2019-10-27 06:45:00+00:00,620,7Cuk8jsPPoNYQWXK9XRFvG
2019-10-27 06:49:00+00:00,215080,7Cuk8jsPPoNYQWXK9XRFvG
2019-10-27 06:54:00+00:00,31829,55N0YHhO55Q1lWsc4dDPcI
2019-10-27 06:54:00+00:00,285096,7GTZa1773faSYybRdGDIjk
2019-10-27 06:59:00+00:00,262454,55N0YHhO55Q1lWsc4dDPcI
2019-10-27 07:03:00+00:00,221408,02ZorlDGq0uTnMobHNh4EL
2019-10-27 07:06:00+00:00,191996,3oKhicdHPyboJqzzPdzyRJ
2019-10-27 07:08:00+00:00,144212,35CZ7Gu4fHYjeDSUDbbO6z
2019-10-27 21:46:00+00:00,944,35CZ7Gu4fHYjeDSUDbbO6z
2019-10-27 21:49:00+00:00,192941,3D37T7euWvVJ45evRmriIh
2019-10-27 21:53:00+00:00,256200,3PdFzNNYpFUSxjtyCp3igD
2019-10-27 21:59:00+00:00,1010,37gPMMGZOc3rmr5R3irNk4
2019-10-27 21:59:00+00:00,360520,5KVQyvDLZTjWG0rHepocAI
2019-10-27 22:03:00+00:00,169106,3nbnyZb8F60d9vHLm8RX9N
2019-10-27 22:16:00+00:00,339200,1sIKkwYIffUw0vLU8RsWIR
2019-10-27 22:21:00+00:00,278073,5NGatLErGtvr5MYOC5rR4x
2019-10-27 22:21:00+00:00,37877,7oGwQOTkMB9Sk3DIKJLd5F
2019-10-27 22:40:00+00:00,87897,7oGwQOTkMB9Sk3DIKJLd5F
2019-10-27 23:29:00+00:00,90002,7oGwQOTkMB9Sk3DIKJLd5F
2019-10-27 23:32:00+00:00,205559,4t0ips3pi2YljDcmmbOtzi
2019-10-27 23:35:00+00:00,208333,71BjNbH3mZfx9uylyHY77Y
2019-10-27 23:39:00+00:00,194397,0slh6IyTop5t3FzyOvO6D2
2019-10-28 03:22:00+00:00,240657,7HjBTvdXsvI0BMyiQQFD3s
2019-10-28 03:26:00+00:00,232380,7waUDw3NoJq2iIzgsTQ7h5
2019-10-28 03:30:00+00:00,238125,3yOO9SBSDGVzOxrzMw4fml
2019-10-28 03:37:00+00:00,308007,3DMHprSdk9uIuhmjz0kszJ
2019-10-28 03:41:00+00:00,221294,6f1oG9hTx3NETgV6q4rkw5
2019-10-28 03:44:00+00:00,213266,54o9AE6AljwJcUfIWDeGNu
2019-10-28 03:48:00+00:00,198348,4x0pbs5nyk8y8kIwLT1Nn1
2019-10-28 03:51:00+00:00,214213,5gQOnGVohNIiUniPwFicI3
2019-10-28 03:55:00+00:00,227794,32gZqMoAhIJXt3aPq4YBRw
2019-10-28 03:59:00+00:00,267200,1wfZdPy5FRWsdWaAEOG0Ml
2019-10-28 04:02:00+00:00,165618,08Kj0lvbsqAxzeUOBYZRL6
2019-10-28 04:05:00+00:00,157411,1vLF6H3BbDGvGMjTUOVew0
2019-10-28 04:08:00+00:00,195200,7GalIlpcDztcRU5GGm06yK
2019-10-28 04:11:00+00:00,160982,7gz6csr09xrscfLSDR66xR
2019-10-28 16:41:00+00:00,201787,6ZRuF2n1CQxyxxAAWsKJOy
2019-10-28 16:45:00+00:00,200816,6maT3IGNEpVn9ajRtxf7bs
2019-10-28 16:49:00+00:00,268875,36xtFwvvNDIQDpNukKXVaa
2019-10-28 16:52:00+00:00,196158,44er6i2sziqJkHAWXUwvhZ
2019-10-28 16:53:00+00:00,21571,5lNuqFVMca4vPupY10cH0J
2019-10-28 16:56:00+00:00,201251,5lNuqFVMca4vPupY10cH0J
2019-10-28 17:00:00+00:00,217652,1rcqouK5pRSPcoz9hg9j8D
2019-10-28 17:04:00+00:00,232416,3W94Tj0H8OO3TmuCO7ZfZS
2019-10-28 17:08:00+00:00,239346,2q9jsX0poviVu9OSWgmRYg
2019-10-28 17:11:00+00:00,8948,4z7gh3aIZV9arbL9jJSc5J
2019-10-28 17:11:00+00:00,217579,5zpYTfWIuNXCFblRIescG1
2019-10-28 17:15:00+00:00,197494,5q5gzmbBS5yQzos2BvVr1t
2019-10-28 17:19:00+00:00,267231,7oELjqBCLfUKhsR5IGCS6N
2019-10-28 17:22:00+00:00,199754,2E48l6oskJPUX6gENZE8ty
2019-10-28 17:22:00+00:00,5627,2iXBZ32Fz5VDCLeE0JIdX5
2019-10-28 17:22:00+00:00,2088,3B1Je3rlEac3p4ikYW13zw
2019-10-28 17:22:00+00:00,1763,4nvUmhDmHnv9MgaqlP4qUL
2019-10-28 17:23:00+00:00,8029,4VdGVcWy4dusOrdUE3L8GV
2019-10-28 17:26:00+00:00,226115,2RhXvcAoZ8HjsMvI9nB7AH
2019-10-28 17:30:00+00:00,199405,2ihqauez45hAqyUsRCfyPb
2019-10-28 17:35:00+00:00,259764,0CrvGq4H7NCB9XBWSBLh63
2019-10-28 17:39:00+00:00,196571,7dgMBMp6rGU3IoDa1mRDF8
2019-10-28 17:43:00+00:00,241875,0HohtPHt6Fl6mVtir1z4wr
2019-10-28 17:46:00+00:00,189099,1IXP0TJXgsUUjinWkpbdfx
2019-10-28 17:49:00+00:00,178005,5lQoZ9dBRWO4u8YVE8IBpu
2019-10-28 17:53:00+00:00,252120,2wm1zUgiivhD1sG6cKSFUK
2019-10-28 17:55:00+00:00,131108,0AJxWhbMWMs873DKEWfluE
2019-10-28 17:57:00+00:00,132637,0EQXIk8q5beNeP4KYUSexE
2019-10-28 17:57:00+00:00,10881,4iYaNOGFtXBtRV8D9AF41s
2019-10-28 18:01:00+00:00,212360,0D3gPJGMel0oC9lIU2nNJT
2019-10-28 18:05:00+00:00,233782,15fMEPX3QOdTT9SlgA9xbO
2019-10-28 18:05:00+00:00,38247,7M9BifVVQP4cZIym74Yk2d
2019-10-28 18:09:00+00:00,232288,6HwSAXPapMHNCc845Nm11A
2019-10-28 18:12:00+00:00,195000,50bUDCcMnSItu4sVIzzGGZ
2019-10-28 18:16:00+00:00,192631,12bs3gQTuVKY3k94A65qQu
2019-10-28 18:20:00+00:00,265010,2eNWF8WZU2ZIW93uee9oRI
2019-10-28 18:21:00+00:00,85947,3bOWBlLB8NxHBpMnGgsVPd
2019-10-28 18:24:00+00:00,181224,7GIzTSgo0t140DD9mrYaQP
2019-10-28 18:27:00+00:00,136110,5SCjRP2xmaDvktOAemeEEy
2019-10-28 18:39:00+00:00,112868,6DxT6qWd8P7ZOP5p4urTfv
2019-10-29 02:00:00+00:00,452105,2OPmeyf31LlcIpYcJ4aegt
2019-10-29 02:03:00+00:00,156815,0LpnNgvF6z5HJYAgLClfMB
2019-10-29 02:05:00+00:00,145579,50fkJxrv0ZLTt9EHZGBOP7
2019-10-29 02:10:00+00:00,285096,7GTZa1773faSYybRdGDIjk
2019-10-29 02:12:00+00:00,109385,4qjaG01IhHt3ZdO1FVakbs
2019-10-29 02:13:00+00:00,85748,1qXBcPpscF2eynmVkITml7
2019-10-29 02:19:00+00:00,237380,6A1f57LykyUCDhbdj4tBcz
2019-10-29 02:21:00+00:00,141620,6NNthW6avpfVJYb6tAPm8C
2019-10-29 02:23:00+00:00,133220,5q4BpnMrYEFzLO0dYODj6J
2019-10-29 02:26:00+00:00,53820,1AY001zik4a6IFFE4ZrV9K
2019-10-29 02:27:00+00:00,60470,2M5qth30iBEU1DwurvxaAE
2019-10-29 02:33:00+00:00,138170,2hSPUp0RfF1j0pTWGpGADL
2019-10-29 02:45:00+00:00,140410,0oBwbnefM7yniHJPjNrIVK
2019-10-29 02:48:00+00:00,196733,5OnchRw2yAuIAwp2RYLCBa
2019-10-29 02:52:00+00:00,214680,4gBIp9KkbKuASicfhzgxa5
2019-10-29 02:55:00+00:00,165995,6hnue2zjMFDexSMjdilCZj
2019-10-29 02:59:00+00:00,260253,3KjF7ox0nQchIKnPE27KSc
2019-10-29 03:02:00+00:00,197875,3eS1VMcEmq2IUgpaeDysCb
2019-10-29 03:06:00+00:00,228739,6mdSUR1YTgIe9k50sY2pcK
2019-10-29 03:10:00+00:00,212624,76CBb85eTCXXdkBjR8Vqf7
2019-10-29 03:13:00+00:00,196584,2YHqs794IcTwAxM5ozCl2l
2019-10-29 03:16:00+00:00,194526,2KzkVMFoChXlbhWfHQt8k7
2019-10-29 03:20:00+00:00,251473,1iVRueC9E8IMexNf4kEVW1
2019-10-29 03:24:00+00:00,214346,4L0HMiE70JyFSfOsnoHGbj
2019-10-29 03:27:00+00:00,201000,3Azbru6x49d7IjxKbDgk77
2019-10-29 03:30:00+00:00,195800,5JL9OQPbLqcnkusR447dRW
2019-10-29 03:35:00+00:00,260280,7ptSTFAis4UckLAfUrMfM0
2019-10-29 03:37:00+00:00,167933,1OppEieGNdItZbE14gLBEv
2019-10-29 03:40:00+00:00,165333,4KyA36ay5rEmy2XmN8wfrQ
2019-10-29 03:44:00+00:00,256645,0SUCBXhbG1oeklyxvbfXUB
2019-10-29 03:48:00+00:00,235732,09zN9QBOHe8795UVOvEtnt
2019-10-29 03:52:00+00:00,223125,0cEtgqzDgD8LsH1uZICQ30
2019-10-29 03:56:00+00:00,254334,66l83iXpNuDGBOI5jTuXtK
2019-10-29 04:03:00+00:00,393995,1pRlChtBQvbbhnWC29aCVM
2019-10-29 04:06:00+00:00,230205,4HiuT2pdJzwdSKf72aSdhs
2019-10-29 04:10:00+00:00,221512,6Re3Le98z4x7nUXPdidnVx
2019-10-29 04:14:00+00:00,215480,2dmwu1hYaVPqSeU7NSTC1e
2019-10-29 04:17:00+00:00,185655,6NH0INjndqCP7g4DKu7xQJ
2019-10-29 04:20:00+00:00,219272,3vj8h1Cbjq59DQ5OMYx6L6
2019-10-29 04:24:00+00:00,202630,57J6Q5l6AFeZZYiU2UGPRq
2019-10-29 04:27:00+00:00,180386,7KA4W4McWYRpgf0fWsJZWB
2019-10-29 04:31:00+00:00,236440,2yob4UoBJvL6WYBcuJBZX6
2019-10-29 04:35:00+00:00,215973,3NdAuXDu0hp8Fth7sOuJBW
2019-10-29 04:39:00+00:00,221747,0OXAuEJZrMEVH5hKqyMvQK
2019-10-29 04:42:00+00:00,203050,3uj0tBe9BhI64RiOzzoPQv
2019-10-29 04:46:00+00:00,231666,22NADLUC63evO7JSYaZ60L
2019-10-29 04:51:00+00:00,284400,0t2QiRkpag0fAgs9zuCPlH
2019-10-29 04:54:00+00:00,230400,03IxJiB8ZOH9hEQZF5mCNY
2019-10-29 04:58:00+00:00,216000,4Wr3kp3zY7yqDpe43oftK1
2019-10-29 05:03:00+00:00,325626,4owQH0OKCY7QKkRBRRY59I
2019-10-29 05:08:00+00:00,252446,1Ub9rcXUvnczprybg41gde
2019-10-29 05:11:00+00:00,180687,2xBqTlrFA93Sozm7XLI87A
2019-10-29 05:17:00+00:00,362040,3nbnyZb8F60d9vHLm8RX9N
2019-10-29 05:21:00+00:00,279506,6qspW4YKycviDFjHBOaqUY
2019-10-29 05:25:00+00:00,240920,78fSdYIkMuQ7ByfOPm3Dxl
2019-10-29 05:28:00+00:00,199802,6ogF3ObeDnJ7RBGn42mYKH
2019-10-29 05:32:00+00:00,193342,2lHZWgfVuU8fCJh1fTxQMX
2019-10-29 05:37:00+00:00,294000,0dbF6421u7fk6X7LUXZQtN
2019-10-29 05:40:00+00:00,208421,2E48l6oskJPUX6gENZE8ty
2019-10-29 05:44:00+00:00,223598,6bGPGj1y9xCajEHxo5Fp6V
2019-10-29 05:48:00+00:00,237030,3c5Og78p3plOCBbNLg5K9L
2019-10-29 05:51:00+00:00,187190,6Hg1gii8R009fYrE5gpyOA
2019-10-29 05:54:00+00:00,213818,1hDwIASmJhhUjoG7tS4Dyr
2019-10-29 05:58:00+00:00,251466,5xl5582IihbEZAnfj0xyso
2019-10-29 06:02:00+00:00,205772,5JKU2tXiG3yvJtefNwe7ZQ
2019-10-29 06:05:00+00:00,216106,4z7gh3aIZV9arbL9jJSc5J
2019-10-29 06:08:00+00:00,160596,3QWjljChcOMkRDYSzF33Qr
2019-10-29 06:12:00+00:00,231290,17ejRbr6B8l9zdqgCZsn4m
2019-10-29 06:16:00+00:00,233866,0q6LuUqGLUiCPP1cbdwFs3
2019-10-29 06:19:00+00:00,209355,2aI2k39nfa3KFsa4JclQzw
2019-10-29 06:22:00+00:00,179200,3k8Vghvr9JRdXmT4GOuq9i
2019-10-29 06:29:00+00:00,409000,2bHpNAMEsB3Wc00y87JTdn
2019-10-29 06:31:00+00:00,127826,46W9iEjOg5nkMvb6lo4Jwz
2019-10-29 06:33:00+00:00,120045,493ZpVleSN7MnPyWc8mzUQ
2019-10-29 06:33:00+00:00,1570,4ZR9C21EoHsO1kNw1m3KZ4
2019-10-29 06:36:00+00:00,192266,4JXa9tjH0ic7YKQ3LIFMMQ
2019-10-29 06:41:00+00:00,294222,55N0YHhO55Q1lWsc4dDPcI
2019-10-29 06:45:00+00:00,214253,1p2S7PthbK0HI6clgvZI2K
2019-10-29 06:49:00+00:00,252120,2wm1zUgiivhD1sG6cKSFUK
2019-10-29 06:52:00+00:00,210004,2vzBZ87UkwvkIycWEWFrYp
2019-10-29 06:56:00+00:00,234173,2iXBZ32Fz5VDCLeE0JIdX5
2019-10-29 07:00:00+00:00,229343,3RiwDuXFqS1N19NKYrk5Ya
2019-10-29 07:03:00+00:00,200360,3omXshBamrREltcf24gYDC
2019-10-29 07:07:00+00:00,228680,2V3VjHLVEOdW33N4ckwEhq
2019-10-29 07:11:00+00:00,262941,4CB0TYglKxJuZXASn3eBrf
2019-10-29 07:15:00+00:00,199169,6H0G73m1c1NpAPpSxUmrtZ
2019-10-29 07:19:00+00:00,258440,1V0Zy7533bjXFSVtn3crzY
2019-10-29 07:23:00+00:00,255315,323YwQry65mZQXJjAAvoms
2019-10-29 07:26:00+00:00,170712,15Ikz6i6wKj8MI6J8gEBKk
2019-10-29 07:29:00+00:00,203507,2ysimGzh0rj7KDXCHPJFbC
2019-10-29 07:33:00+00:00,188965,6Q6PUsRgFVjKNEw9Q9NoK6
2019-10-29 07:36:00+00:00,226261,35AmCchFjTJoVwymcRmiLC
2019-10-29 07:40:00+00:00,237714,33GyFbfYM8Yk3jzvebWRYv
2019-10-29 07:43:00+00:00,178285,5NVc0OEOjQO2vbJEEpMh55
