id,name,album_id,album_name,artists,duration_ms,popularity
23PIMIlFx1FeiCmmIf1RgZ,Tondo,6BcSwoWKyFgB4CoVIYLxac,Ecstasy,"{'6nS5roXSAGhTGr34W6n7Et': 'Disclosure', '7hs75D38FalYWr7BDO1WPh': 'Eko Roosevelt'}",329280,69
0wF3Pa0qubuPHW78XYKTd9,Free Your Mind,5X8lYBkuMoxEKMDFVMYZBB,Free Your Mind,"{'7o7mC95EDbJKTcPAAs8C3r': 'Big Gigantic', '5i66bLKIxJ3z2qxHLUs1VR': 'Jennifer Hartswick'}",255775,45
7E91ECLi2J4L21tEX0RBHn,Cruel Intentions,25NAtpkYzXc0nfm2Nwbqdi,Cruel Intentions,"{'1thbOfXak53dM1Xabq3pmb': 'Delacey', '02kJSzxNuaWGqwubyUba0Z': 'G-Eazy'}",192570,68
4qicdfdpBZe4wzLMZXZCA3,END CYCLE,38t4gSEDRq0r13YDO7nSxr,THEORY VOYAGES IV,{'3iIFBDnPEFpR6PCF0Tuh6w': 'GEOTHEORY'},188170,15
6GnjkRoNZzp3pgaQMM9cTq,You should be sad - Acoustic,1R2O3iszNUIueh2jEjWjRI,You should be sad (Acoustic),{'26VFTg2z8YR0cCuwLzESi2': 'Halsey'},198316,61
4PXSLZCIUvXfgeckTAvtxx,Jade,7yQou3KfWHOJ08LuhFaFtU,Rascar Capac,{'0pff852xcqb0G20bUxSLkT': 'Marius'},378672,1
6gF0zZHbbIGKCeKmS1NrLk,Fear,6XJTu5BkYmTnytSavDPNPq,Fluorescence,"{'41DKMtAnhVo7aDeluAHDJg': 'MYRNE', '4EukMPjtYsdi87lkU1hIxN': 'Manila Killa'}",223772,43
2ekyXj44Vbcefu16qKoYWM,2020 - Wolf and Love remix,6xwKh6RgY1esgcJP2ajzq3,2020 (Wolf and Love Remix),"{'422RLznpwUa5FsQgnTlgUH': 'Great Good Fine Ok', '1MSnah0LJXsCQrCsZNrFYz': 'Wolf and Love'}",190264,31
4RVtBlHFKj51Ipvpfv5ER4,Drown (feat. Clinton Kane),7rU4vsRIhRRfMt3qy6ADND,Drown (feat. Clinton Kane),"{'60d24wfXkVzDSfLS6hyCjZ': 'Martin Garrix', '7okSU80WTrn4LXlyXYbX3P': 'Clinton Kane'}",174062,80
7xRNsqOQOgWbHV1nbXnfXN,Boom Boom Pow,36fdxiOzdlmsrHgGcfvqUJ,THE E.N.D. (THE ENERGY NEVER DIES),{'1yxSLGMDHlW21z4YXirZDS': 'Black Eyed Peas'},251440,63
4KvlSXlDDRdXweX4EjQU0C,Sheer Brute Force,1YmEsxPWucrf0vN3zQ8JDp,Everything Goes Black,"{'1StpDeeRA4A5BC00GAP8Ka': 'Stratus', '2fRdiG5FNFFs4OjG7p6yxk': 'SubDocta'}",227172,16
5Ab2z9s7XJ4efyvQlrT0Sd,Amusia,1YmEsxPWucrf0vN3zQ8JDp,Everything Goes Black,{'1StpDeeRA4A5BC00GAP8Ka': 'Stratus'},229846,13
1FrnktZYXccVTZWKq331Iy,Move n Skrt,1YmEsxPWucrf0vN3zQ8JDp,Everything Goes Black,{'1StpDeeRA4A5BC00GAP8Ka': 'Stratus'},242317,14
3tFM4mg0WDNKJFrOsRKlRT,Only Now,1YmEsxPWucrf0vN3zQ8JDp,Everything Goes Black,{'1StpDeeRA4A5BC00GAP8Ka': 'Stratus'},235862,15
7Fl6m5FZvIg71KGFM9p6Iv,Pilot Light,112LPorS7zox1TpmXjSGS0,Pollyanarchy,{'3fmMaLC5jjf2N4EC2kTx0u': 'Hermitude'},246946,30
4vVvmPoGMtVxuJsKXAltKs,Swerve (feat. Wes Period),112LPorS7zox1TpmXjSGS0,Pollyanarchy,"{'3fmMaLC5jjf2N4EC2kTx0u': 'Hermitude', '0Pb8ZfFfE2O0pvsFdwVUYl': 'Wes Period'}",188080,22
19smUuFQewERu7p0Ts0HNI,Northern Lights (feat. Soaky Siren & Vory),112LPorS7zox1TpmXjSGS0,Pollyanarchy,"{'3fmMaLC5jjf2N4EC2kTx0u': 'Hermitude', '1XWxrP7USdeZ3LKlXxdhpC': 'Soaky Siren', '0GeeIVcvGA8GSlWsoY1dkG': 'Vory'}",195440,50
0ZK0bMdXhIwmjveQ6BUkGX,Phew (feat. Bibi Bourelly),112LPorS7zox1TpmXjSGS0,Pollyanarchy,"{'3fmMaLC5jjf2N4EC2kTx0u': 'Hermitude', '3jDtqAKltRxJi64svLZGj7': 'Bibi Bourelly'}",199040,35
0vSg3sfYgXG1E4aATu2Pba,Balafono,112LPorS7zox1TpmXjSGS0,Pollyanarchy,{'3fmMaLC5jjf2N4EC2kTx0u': 'Hermitude'},202733,26
63laClzxQy5iX4HSXJ5gJ5,Let It Burn (World's Gone Mad) [feat. Haiku Hands],112LPorS7zox1TpmXjSGS0,Pollyanarchy,"{'3fmMaLC5jjf2N4EC2kTx0u': 'Hermitude', '3QX8CTn1znpY0HF3hbnNye': 'Haiku Hands'}",186866,30
3AKnXsqrv9OajyYNRqfCsK,Every Day (feat. Hoodlem),112LPorS7zox1TpmXjSGS0,Pollyanarchy,"{'3fmMaLC5jjf2N4EC2kTx0u': 'Hermitude', '2q3oBSUd6168xchW5JIiHN': 'Hoodlem'}",203413,43
0q3y802Uxg62hJJd7f3IDC,Glorious (feat. Electric Fields),112LPorS7zox1TpmXjSGS0,Pollyanarchy,"{'3fmMaLC5jjf2N4EC2kTx0u': 'Hermitude', '06SobozDGSP0TMCYgMW0M5': 'Electric Fields'}",269226,22
6B4PnEe0LybN9Fq8fmwyJw,To Me,77oSVLj2dc3VetnfDBgevd,To Me,{'4z6yrDz5GfKXkeQZjOaZdq': 'Davichi'},225816,33
0V4l4GQhgnWQGtCWpvA7va,Crew Love,6X1x82kppWZmDzlXXK3y3q,Take Care (Deluxe),"{'3TVXtAsR1Inumwj472S9r4': 'Drake', '1Xyo4u8uXC1ZmMpatF05PJ': 'The Weeknd'}",208813,69
5DSr1NMci58MEgS20vivSL,Let's Get Lost (feat. Devon Baldwin),6wDc63NhKy2PyXdbhkRmrl,These Things Happen,"{'02kJSzxNuaWGqwubyUba0Z': 'G-Eazy', '5JYReWgOGu4JKm5pqmACqG': 'Devon Baldwin'}",240680,63
40xDsfw19rK9v8pez0LWgv,Stay in Love - Arrient Remix,1m7V10bEJT9RcU5jRSGLdS,Origins (2011-2016) [The Remixes],"{'58UpHBCQ1Jj67DJsR7Qyqg': 'Uppermost', '3JJykf1FPCxClLzswrKxPr': 'Ofelia', '4bRkUQUDvgQhLzlwX03m96': 'Arrient'}",192013,37
4bDCXSHEi3aXkvv1R4mYNq,nothing special,3m0fxI2QsDsTzNbO6PmjUa,nothing special,{'10dzW1PpkEFPkeQSqvgXvw': 'Bonjr'},292502,36
5dccR8Eu24m9kVOUiUVjWw,Intentions,6s7K1zxhfc0DrSfKRzTXK7,Intentions,{'42M1JjOrg3qLv4mzYyLaya': 'Goldwater'},213054,29
2ey1am6cUXRge8AAijbR3C,bounce back,05GfiVQnc369hxQgD57ft0,bounce back,{'5Q0sv5SeMZln6szEW49dHL': 'vowl.'},240065,30
3kjTPxV4ANyb3FIyDWRtZ9,Everything,3W3SPEOE7sH8cDuPQwxXsl,Everything,"{'30PkX9K8xsufgxsqjm4zLA': 'Rusty Hook', '55vxrehHvA4XqrZhqxBwIp': 'Ria'}",200526,35
0AZtEGJR2MNcBOl8BoVPqT,WHAT U NEED?,3YS6g3xJPhQZqs7O41G0nC,WHAT U NEED?,{'0D6BtvIkN3P9GHTa8KR24t': 'EVAN GIIA'},188500,43
40VBlaO3rP86qYTKm31E5y,Xoxo,0K2FL6BoXrWkm3hd4yMnGE,Forget,{'625cTtpQZkHRwLwEtpVbA1': 'ev.exi'},161454,34
6sse2zkRIuiE2EdkERABCy,Need Your Love,1M5tc4ePkozcISTXj7UCyJ,Need Your Love,"{'4IuWSIEfIed8aZb49YA4Cj': 'Yoe Mase', '5auPYAMvdLl0we3Dq9Srmd': 'ILYA'}",206972,38
1NPGgHgWFzQx163KpFUyuX,Peace - Nightcall Remix,1eZQdu4p2wbCp8cHiXq6IM,Peace: Remixes,"{'11gWrKZMBsGQWmobv3oNfW': 'Alison Wonderland', '3xFkHylXN9yHzwCQBypRFn': 'Nightcall'}",164272,48
4as7eTJa0bhYePQ2AwWy9c,Hurts (feat. Louis The Child & Whethan) - MELVV Remix,0HX1ieyNy2aajah7LmOaNy,Hurts (feat. Louis The Child & Whethan) [MELVV Remix],"{'0FL2d6iFFNAV3yBUbXjZ1U': 'Wafia', '0vqJkZ0RpLZixt3lTmD8vP': 'Whethan', '7wg1qvie3KqDNQbAkTdbX0': 'Louis The Child', '7cae9Fkz2R1NDHWtdnaE8d': 'MELVV'}",197516,33
0dpQhd7RoD9wgOEQfoQoaX,Loving You,2qNUjWUH2fTm3lCttfLogA,Ethereal Moments,{'1bDXdxSg3Ve7V7f3bteIyk': 'Dreamers Delight'},303000,28
1AHMLvqgyEaUtyvy2MN21a,It's Strange - Melvv Remix,0OcJozjLfwwwzbQJwJJXtS,It's Strange (Remixes),"{'7wg1qvie3KqDNQbAkTdbX0': 'Louis The Child', '0pCNk4D3E2xtszsm6hMsWr': 'K.Flay', '7cae9Fkz2R1NDHWtdnaE8d': 'MELVV'}",218023,35
3mm3gPXbrXMry818aOg1YA,Third Date,6f4PCO7QYJtsNGh20OdpMd,Third Date,{'2Cm7Vguy92jugi2Sb1BQu7': 'TWAN'},265036,28
3JnsW9l7i2ondJS894PytA,Neon Jungle,6DDtbGkCc3BABnoBGUu96W,Neon Jungle,"{'1qk7c70qa0qsRlUclezR73': 'Soda Island', '5999dEVZsLbsiDkrsaXrqW': 'Avionics', '5RaDXAZ99mBjGfoplomPlX': 'RefraQ'}",299549,38
7KjH44o9NRy7ThvKUo4vot,Nothing to Lose,0aSGjuChzDBLY6LjcxAiQV,Nothing to Lose,{'0n6FtLbexgRpEJIrRlPbCO': 'Litche'},166323,36
5AAqQ6cM3newD7d8zonDwW,Amateurs,0t1YivBIAG5aQcgJfKZ9pJ,Amateurs,"{'1D9XQXqh4YQfJwX7hyLWwr': 'Sleepy Tom', '5pdyjBIaY5o1yOyexGIUc6': 'Lights'}",216448,38
7rsAblmOJGazJtdUwvwATX,Painted In Gold - Robotaki Remix,35QRuNbQ1Lg3IlGCMff4UE,Painted In Gold (Robotaki Remix),"{'0trBqRcZ4lXqh8FERL5ZMa': 'Strange Talk', '667PRpjUWWwm45prjd14SD': 'Bertie Blackman', '0qK8Aov3Tzukx37cRLY437': 'Preston Chin'}",285857,25
2rjDMAhlw0mQWp4FcmG9ay,Together (feat. RKCB),0udoCtfOROoPPoefTK9Q4k,Together (feat. RKCB),"{'5a3WpRDlPqdJvQsH5nH3kS': 'Dan Farber', '4QDvXnbmw1znkqkK1119Fc': 'RKCB'}",178598,48
0L0FtCN5eaXTImnsWp0Eiu,Cancer,2RWDW3SWj8s0XZhvs9joXS,Zodiac,"{'3wkHMiy2I0PuYIh9JNyqVk': 'Xan Griffin', '4k5j2KkfsE7yGO46C0Hm1G': 'Emilia Ali'}",255497,32
6GROSZXm5ZOQlcMUOOHs3v,Waves - RAC Mix,79mtjHQbrrxP2Y1kDHZayZ,Waves,"{'55SUpsj027epu8yi663EKZ': 'Luna Shadows', '4AGwPDdh1y8hochNzHy5HC': 'RAC'}",208524,43
3MsI9LWkW8qj4TRZ0vR2Fb,Rewind - Black Caviar Remix,6HfptOmbAStFHnj5sr782H,Rewind (Black Caviar Remix),"{'1Eie0tY91rpi7Y0jtIOXzI': 'Wingtip', '7jkqVQ6YQ3LvAhVG03ZP4G': 'Sophie Strauss', '1wqW0IQWC7V7jktcjVHID6': 'Black Caviar'}",222000,33
5buf2srUmEO7hRa6NoY3oN,Forever Young (feat. Melanie Fontana),6ZJTfkwx9c1F9ZDyT1Cqay,The Free World,"{'0P2bZXPyjHYRW4guHVAFl1': 'ARMNHMR', '2CFNHBel5Q4lnOlXiOM09z': 'Melanie Fontana'}",178285,37
3juXFyoccCK8he4AY79zWx,Bulletproof,6ZJTfkwx9c1F9ZDyT1Cqay,The Free World,{'0P2bZXPyjHYRW4guHVAFl1': 'ARMNHMR'},224000,36
4hjWZP2FJLFeGnncd26XC4,Without You (feat. Prismo),6ZJTfkwx9c1F9ZDyT1Cqay,The Free World,"{'0P2bZXPyjHYRW4guHVAFl1': 'ARMNHMR', '23ostNBoB9z6GMXLtHdg7y': 'Prismo'}",206037,32
3nmzZULdb8NRZckaTF5QkD,Hundred To Zero,6ZJTfkwx9c1F9ZDyT1Cqay,The Free World,{'0P2bZXPyjHYRW4guHVAFl1': 'ARMNHMR'},201818,38
4QIzuPwXBsznrd3THZMEJs,The Universe Is Yours (feat. Micah Martin),3hgIBnfiy81mjhtGsRiXyt,The Universe Is Yours (feat. Micah Martin),"{'0P2bZXPyjHYRW4guHVAFl1': 'ARMNHMR', '4i8u1FZVapjZBcCyyrAnU3': 'Micah Martin'}",194210,35
0rqGGvm7Q54234sc64ku8p,I Don't Know You (feat. Luma),6ZJTfkwx9c1F9ZDyT1Cqay,The Free World,"{'0P2bZXPyjHYRW4guHVAFl1': 'ARMNHMR', '29siAJ78u7y79BYOyh0lbp': 'Luma'}",198000,32
0Bzq7QWl3kgoNCDYILyrUa,Give You My Heart (feat. Brody),6ZJTfkwx9c1F9ZDyT1Cqay,The Free World,"{'0P2bZXPyjHYRW4guHVAFl1': 'ARMNHMR', '0t7bbGUdyq3urfDddwXhdY': 'brody'}",243200,31
7xuigKqRmLURzD1R8XU7FR,I’ll Be Fine (feat. Akari & Brayden Kehler),6ZJTfkwx9c1F9ZDyT1Cqay,The Free World,"{'0P2bZXPyjHYRW4guHVAFl1': 'ARMNHMR', '314GLWdXOYPTR8BTJlLBGx': 'Akari', '3zeqx6yd26krlOyp3dYrqw': 'Brayden Kehler'}",212800,31
0j2wk6O1tASLinYDfs97oo,Silver Lining (feat. KARRA),6ZJTfkwx9c1F9ZDyT1Cqay,The Free World,"{'0P2bZXPyjHYRW4guHVAFl1': 'ARMNHMR', '24CzPFC4y3bM4AkUnZfuAU': 'Karra'}",214736,41
3sPzHuRYTXEqhmQpbJ1Y3h,Save You Now (feat. Rico & Miella),6ZJTfkwx9c1F9ZDyT1Cqay,The Free World,"{'0P2bZXPyjHYRW4guHVAFl1': 'ARMNHMR', '6F4KRaTnwZ3ttUYpdo45C8': 'Rico & Miella'}",227906,36
0Ryez0fFkRtyKRvB6xdLsu,Infinite (feat. Saint Slumber),6ZJTfkwx9c1F9ZDyT1Cqay,The Free World,"{'0P2bZXPyjHYRW4guHVAFl1': 'ARMNHMR', '35rPDAvcHOnhrMVmqhQ6BM': 'Saint Slumber'}",208988,31
05gxfnUV4auQyym1VIcVE0,New Gods,1ZKbjlrUC5REoa13uSH5KL,Miss Anthropocene (Deluxe Edition),{'053q0ukIDRgzwTr4vNSwab': 'Grimes'},195821,54
2wuF5I3a4AmuRE0G5bQxgG,My Name is Dark - Art Mix,1ZKbjlrUC5REoa13uSH5KL,Miss Anthropocene (Deluxe Edition),{'053q0ukIDRgzwTr4vNSwab': 'Grimes'},356077,59
5CCI3yvULsQRQacPgQ1NCO,You'll miss me when I'm not around,1ZKbjlrUC5REoa13uSH5KL,Miss Anthropocene (Deluxe Edition),{'053q0ukIDRgzwTr4vNSwab': 'Grimes'},161691,62
0GXzq9r87Z1XUWxOGg9Zpk,Before the fever,1ZKbjlrUC5REoa13uSH5KL,Miss Anthropocene (Deluxe Edition),{'053q0ukIDRgzwTr4vNSwab': 'Grimes'},217466,51
049ZBc2B2a8GK57EKes9Xz,IDORU,1ZKbjlrUC5REoa13uSH5KL,Miss Anthropocene (Deluxe Edition),{'053q0ukIDRgzwTr4vNSwab': 'Grimes'},433486,55
1RuWiwnl4QOjL1x2kJiOZG,We Appreciate Power,1ZKbjlrUC5REoa13uSH5KL,Miss Anthropocene (Deluxe Edition),"{'053q0ukIDRgzwTr4vNSwab': 'Grimes', '224Zsim3dmWXWYUXFuHv0o': 'HANA'}",335289,58
66C22PtKlMAGQ9LoTvvQd2,Violence - Club Mix,1ZKbjlrUC5REoa13uSH5KL,Miss Anthropocene (Deluxe Edition),"{'053q0ukIDRgzwTr4vNSwab': 'Grimes', '0y42IQBDFigO5mmEd1bGQG': 'i_o'}",252115,53
0mujIS0ygy6PLRZ4u63OTa,My Name is Dark - Algorithm Mix,1ZKbjlrUC5REoa13uSH5KL,Miss Anthropocene (Deluxe Edition),{'053q0ukIDRgzwTr4vNSwab': 'Grimes'},243872,48
3UgRS0beatKo2GAvJyt0nD,IDORU - Algorithm Mix,1ZKbjlrUC5REoa13uSH5KL,Miss Anthropocene (Deluxe Edition),{'053q0ukIDRgzwTr4vNSwab': 'Grimes'},286670,46
4P6n0udLAnmCNXVcobYbsK,Oblivion,48a7rOjTzpD1zzJAteeveE,Visions,{'053q0ukIDRgzwTr4vNSwab': 'Grimes'},251266,67
0kdAzE8YbM8CLPc8G7frXY,A Happier Life,35HCssxqfd7cf6p7QGlLGP,"Complete Bliss - Calming Therapeutic Music, Vol. 1",{'0JWyiWM8fihe9rTVVNBR4t': 'Serenity Calls'},264000,0
4yloYqQjeXGmYqztZln3ip,Hawt Disco Loop,3OZY05C8aZruXluvMF6oef,A Beat Tape for Your Friends,{'6c1pBXHYjFcGQQNO5MMsdd': 'Keys N Krates'},129025,35
7wIokfJML4GXVkCZAJhdWO,Baby Don't Cry,3OZY05C8aZruXluvMF6oef,A Beat Tape for Your Friends,"{'6c1pBXHYjFcGQQNO5MMsdd': 'Keys N Krates', '23lJNrVQNbmohxsZZylJgY': 'Jansport J'}",125228,22
1p9pUR0Dh5zgYUXrVPkPgY,Sad Piano,3OZY05C8aZruXluvMF6oef,A Beat Tape for Your Friends,{'6c1pBXHYjFcGQQNO5MMsdd': 'Keys N Krates'},241770,25
45Yv2ErkGgK3tlB8gpomkx,Never Stop,3OZY05C8aZruXluvMF6oef,A Beat Tape for Your Friends,{'6c1pBXHYjFcGQQNO5MMsdd': 'Keys N Krates'},143996,28
108dU9TZiPdmrSifLz8uA3,Morning Joy,3OZY05C8aZruXluvMF6oef,A Beat Tape for Your Friends,{'6c1pBXHYjFcGQQNO5MMsdd': 'Keys N Krates'},181475,20
7gvnjKcSRow2mMD2JEuBze,Way I Feel,3OZY05C8aZruXluvMF6oef,A Beat Tape for Your Friends,{'6c1pBXHYjFcGQQNO5MMsdd': 'Keys N Krates'},72994,20
3Droy2uP95pxnzclB2PwSl,Changes (Interlude),3OZY05C8aZruXluvMF6oef,A Beat Tape for Your Friends,{'6c1pBXHYjFcGQQNO5MMsdd': 'Keys N Krates'},74880,19
7Mv8YTUXIqr1ZJKrdyhXWh,Celebrash,3OZY05C8aZruXluvMF6oef,A Beat Tape for Your Friends,{'6c1pBXHYjFcGQQNO5MMsdd': 'Keys N Krates'},117923,20
6WA0vP79WCqmAtiXPwzcDE,Summers End,3OZY05C8aZruXluvMF6oef,A Beat Tape for Your Friends,{'6c1pBXHYjFcGQQNO5MMsdd': 'Keys N Krates'},117292,25
4WTkZJDyMSJ676S4xAeZLx,Summers End (Interlude),3OZY05C8aZruXluvMF6oef,A Beat Tape for Your Friends,{'6c1pBXHYjFcGQQNO5MMsdd': 'Keys N Krates'},58896,16
6p5J7phoR7n1QnNevJcWvT,Evening at the Beach,3OZY05C8aZruXluvMF6oef,A Beat Tape for Your Friends,"{'6c1pBXHYjFcGQQNO5MMsdd': 'Keys N Krates', '23lJNrVQNbmohxsZZylJgY': 'Jansport J'}",192515,32
7BDVPxTRqi3EKLdQEVTTVG,Do What U Do,7BNJxjx8NRl8brF2PeOHJI,Cura,{'6c1pBXHYjFcGQQNO5MMsdd': 'Keys N Krates'},181774,28
3hQKuj4sZ9L4Yn0RC2SIrI,Ocean,1FsZJRS7r5ed3FAXbnVbDh,Ocean,{'2zmrsXMHxagFz6vI2cD7r6': 'Ella Vos'},210503,50
52AtuDhDYHavraoyirpylv,Temporary,0AlMs7n6Z9mvcmw7v2tUn6,Temporary,{'2zmrsXMHxagFz6vI2cD7r6': 'Ella Vos'},151664,49
51Fjme0JiitpyXKuyQiCDo,Lalala,4WlC4FXhonJhNTXCQPGP3r,Lalala,"{'6USMTwO0MNDnKte5a5h0xx': 'Y2K', '41X1TR6hrK8Q2ZCpp2EqCz': 'bbno$'}",160626,86
6LNGKR56EwQvbMzLhGXB0z,Cast Away,2E9R9i5HuapbmktmwRZqlI,Cast Away,{'2zmrsXMHxagFz6vI2cD7r6': 'Ella Vos'},192556,35
4mJKHVlrPq2my1rcgITS1R,Lonely Road,0TSb9vQy3yggfisjRm9ela,Watch & Wait,{'2zmrsXMHxagFz6vI2cD7r6': 'Ella Vos'},204750,25
1TbtdFSGDB7tREDarNlUne,Hero,5x5JrmNVIv1D9RHK3RyAJ1,Hero,"{'4LZ4De2MoO3lP6QaNCfvcu': 'Said the Sky', '7lZauDnRoAC3kmaYae2opv': 'Dabin', '3SoOohS0zlj8nLdGmhrKA7': 'Olivver the Kid'}",249371,54
44oL4Cwc1jkTxLH5kwHe1a,In Flames,2gUJErMHt6BoUBIFdlU5rN,Wild Youth,"{'7lZauDnRoAC3kmaYae2opv': 'Dabin', '4jjDncozkOf5MTdXPkBYdV': 'Lexi Norton'}",204782,52
5mdyJydkKp5Qp71n3sed3d,Another Day,2gUJErMHt6BoUBIFdlU5rN,Wild Youth,"{'7lZauDnRoAC3kmaYae2opv': 'Dabin', '2tXH3Hq419tKmDEd9zWwwq': 'Inukshuk', '3RTklnRcfHgkQJwFpgOq3t': 'Nevve'}",182062,45
6tcjcJFRSdkIlThUUP39mJ,Let's Be Friends,0HKRSSQA4nmR8Ztdbrg5on,Let's Be Friends,{'6sFIWsNpZYqfjUpaCgueju': 'Carly Rae Jepsen'},190242,58
1u8rZf2jsugtBPcWPEKnjV,Wicked Ways,3j3zta494mm2jylRYCVVc6,Wicked Ways,"{'5iKe6CPH9TWj5ybijbv0NY': 'Killabyte', '2dVIbEt8BdjznykrUuSCDc': 'Danyka Nadeau'}",254896,41
2Sml31JbcSJ2JNXDl7SOEb,Time Stops,2SQSNzmYnwpqFeUDhB1UmP,Machinery,"{'2dVIbEt8BdjznykrUuSCDc': 'Danyka Nadeau', '4FXGRMSHh2JjHxVwS8dhH1': 'Virtual Riot'}",276374,31
4ICJf5NgrMs2pOTUTALX0A,Dear God,7nm7uCqJQIoD8Er5kIDKqc,Ceremony,{'1l9d7B8W0IHy3LqWsxP2SH': 'Phantogram'},207626,51
1qM4vhLgS0XxywxoHV05lC,Love Me Now,7nm7uCqJQIoD8Er5kIDKqc,Ceremony,{'1l9d7B8W0IHy3LqWsxP2SH': 'Phantogram'},174480,41
2sE8dFhRTmNKPn398XcrmX,Pedestal,7nm7uCqJQIoD8Er5kIDKqc,Ceremony,{'1l9d7B8W0IHy3LqWsxP2SH': 'Phantogram'},191053,54
3vX6vj635aCs3WnzOKopo6,Let Me Down,7nm7uCqJQIoD8Er5kIDKqc,Ceremony,{'1l9d7B8W0IHy3LqWsxP2SH': 'Phantogram'},209066,42
5WERUlMEyhQfG9bwS34PF3,News Today,7nm7uCqJQIoD8Er5kIDKqc,Ceremony,{'1l9d7B8W0IHy3LqWsxP2SH': 'Phantogram'},119520,39
1u5I9nhzlSB9wa1szYgjAM,Glowing,7nm7uCqJQIoD8Er5kIDKqc,Ceremony,{'1l9d7B8W0IHy3LqWsxP2SH': 'Phantogram'},202720,39
1zAvqKtXTFVoMH58U6PLBr,Gaunt Kids,7nm7uCqJQIoD8Er5kIDKqc,Ceremony,{'1l9d7B8W0IHy3LqWsxP2SH': 'Phantogram'},185320,39
1kcpGskXat3baKHJfvlL5I,Ceremony,7nm7uCqJQIoD8Er5kIDKqc,Ceremony,{'1l9d7B8W0IHy3LqWsxP2SH': 'Phantogram'},337200,41
79uGuP3o5HO5ZlXTWbq0LW,Funeral Pyre,0NQ6Dn9si4mgFKoRoBGkn8,Three,{'1l9d7B8W0IHy3LqWsxP2SH': 'Phantogram'},245693,40
5UFt0wpIRFSYTIPjZny4u9,Myth,1UYkwtjbjdLlHc4bdnkvdO,Bloom,{'56ZTgzPBDge0OvCGgMO3OY': 'Beach House'},258653,60
4UnkELKTWTBKeuQHiiVdsl,Bad To Worse,6kKWqN15xZsA4TBNPW6Wb2,Bad To Worse,{'6FIrstf3kHEg3zBOyLpvxD': 'Ra Ra Riot'},258733,57
7LZN7FkxHZk6maiN6NdI2i,Dark Days,2qiPY1CqHGexT4yWrQ5uX0,Sunlit Youth,{'75dQReiBOHN37fQgWQrIAJ': 'Local Natives'},180413,63
0jWgAnTrNZmOGmqgvHhZEm,What's Up?,2P8M5eo4zWFD0JJtH4D0iA,"Bigger, Better, Faster, More !",{'0Je74SitssvJg1w4Ra2EK7': '4 Non Blondes'},295533,78
425FjFB2ZW6Fom5fGwaFS7,Make A Fist,4XvCeI5IFiB569sJwbZxB9,Nightlife,{'1l9d7B8W0IHy3LqWsxP2SH': 'Phantogram'},276853,32
1kcfGBb6kSrGqNIMW7rAlB,Oh Devil,4ncZdrGiO459vrUU1yYCCA,Plural,{'7sgWBYtJpblXpJl2lU5WVs': 'Electric Guest'},217586,58
3r3o7yRZcIdxBUJXQBKvP0,Let Me Luv U,2MvP35VRj8H55vDoLP4JKY,Let Me Luv U,{'5otxxXVZijyPLOBi0AhnSy': 'PUP'},188727,3
4pNx8RkUkN09rHZnE9II20,Binary Star,7IUvFh8aavKF37k3We0dbP,RE/MEMBER,{'2zxZT4DzoV8rNzawTqyUoM': 'SawanoHiroyuki[nZk]:Uru'},283853,39
1FY8gDAydm8CfGYp7Lv9ce,Worst In Me,1qyjZGIeeLJlXbYWuoloWj,Nervous System,{'0ZED1XzwlLHW4ZaG4lOT6m': 'Julia Michaels'},202346,57
2kJqNHHGOzLNahukdvlDWN,Drive,37ABUtLPqktcopsBJ7jmXT,Oh Wonder,{'5cIc3SBFuBLVxJz58W2tU9': 'Oh Wonder'},196465,65
6u9cWDkxbTXaqf4GZP5MHh,Falling Short,6yhHW85d9Z6D3uyvLZSZxI,Long Way Home,{'27ze6hCgfr3HcDZAHY60pg': 'Låpsley'},203406,52
4LqLpdbvAGaDHGxIwW6Loj,Mended,3fmVqsDqflKOTwvlgUMaxD,Breakup music 2020,{'5ujrA1eZLDHR7yQ6FZa2qA': 'Vera Blue'},305120,2
2K8elWg8ihrZRwZJ7Gy6L3,Come Home To Me,4rH2e0qPw9MrwOSdk9rKNe,LÉON,{'4SqTiwOEdYrNayaGMkc7ia': 'LÉON'},225868,65
6z5VSGTuNuL3qagCBKN4PK,Backbeat - Acoustic,6w30q2F6Hcv20VaifaON1M,Backbeat (Remixes),{'6Paz0vXJJ9bCPf0fEm3qzg': 'Dagny'},215533,28
6Jo0NEaU8Ray3TEl1LVkw7,Wanna Be,73AQHzR5yXHtA71tfeX6H2,The Valley,{'0t3QQl52F463sxGXb1ckhB': 'Betty Who'},210906,51
7kV3Odec6JoabGwNuGTHFL,Everything Is Free (feat. Flock of Dimes),5K6Ct7CLekvIw90bR7mJJ4,Don't Dream It's Over / Everything Is Free,"{'39vA9YljbnOApXKniLWBZv': 'Sylvan Esso', '1TTfuOdEtj8lin2zR4OWmP': 'Flock of Dimes'}",257755,44
2qStTBpso4X9ATqSpdMjq9,Maps - Single Version,0IZHHji7czzU5PpMRdDTvp,Maps,{'5pDjmC5mRl7vDJhsjVwNfk': 'Freya Ridings'},149173,48
0kGkJMm2aYS3TJdQKuacsA,Searching For A Feeling,3UJW1p1qiGScFrGKLwBptB,Cold Heart,{'7GJbWH8vhhuW22707B8HsW': 'Thirdstory'},229013,50
